Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
01/19/25 03:33 PM,15,Ethan Joseph,431,Ather Sharif,299
01/19/25 03:34 PM,15,Julia Swaney,426,Gerianne Abriano,309
01/19/25 03:34 PM,15,Jeremy Jeffers,386,Andrea Hatch,288
01/19/25 03:43 PM,15,Ayotunde Adeyeri,495,Guy Ingram,421
01/19/25 03:44 PM,15,Jennifer Clinchy,388,Lila Crotty,366
01/19/25 04:03 PM,16,Carolyn Atchison,405,Beth Leech,372
01/19/25 04:12 PM,16,Gary Smart,442,Nancy Bowen,348
01/19/25 04:17 PM,16,Cornelia Guest,418,Mary Pastore,322
01/19/25 04:23 PM,16,Betsey Wood,366,Gerianne Abriano,363
01/19/25 04:23 PM,16,Jeannie Wilson,339,Emily Brodeur,309
01/19/25 04:24 PM,16,Terry Kang,502,Guy Ingram,312
01/19/25 04:26 PM,16,Carson Ip,460,Eric Fox,304
01/19/25 04:28 PM,16,Ethan Joseph,358,Emmanuel Egbele,286
01/19/25 04:29 PM,16,Wajid Iqbal,477,Andrea Hatch,351
01/19/25 04:33 PM,16,Ayotunde Adeyeri,387,Jane Geary,330
01/19/25 04:34 PM,16,Lila Crotty,386,Cheryl Melvin,358
01/19/25 04:34 PM,16,Julia Swaney,389,Paula Catanese,327
01/19/25 04:35 PM,16,Jennifer Clinchy,486,Elise Bickford,408
01/19/25 04:40 PM,16,Jeremy Jeffers,448,Ather Sharif,445
01/20/25 07:36 AM,17,Emily Brodeur,435,Cheryl Melvin,383
01/20/25 07:45 AM,17,Cornelia Guest,440,Betsey Wood,423
01/20/25 07:46 AM,17,Terry Kang,416,Gary Smart,370
01/20/25 07:47 AM,17,Beth Leech,405,Gerianne Abriano,323
01/20/25 07:48 AM,17,Paula Catanese,433,Mary Pastore,288
01/20/25 07:49 AM,17,Lila Crotty,416,Carolyn Atchison,403
01/20/25 07:51 AM,17,Jeannie Wilson,387,Nancy Bowen,313
01/20/25 07:52 AM,17,Andrea Hatch,362,Julia Swaney,342
01/20/25 07:54 AM,17,Carson Ip,424,Emmanuel Egbele,407
01/20/25 07:56 AM,17,Jennifer Clinchy,421,Jeremy Jeffers,401
01/20/25 07:56 AM,17,Wajid Iqbal,494,Guy Ingram,420
01/20/25 07:56 AM,17,Jane Geary,448,Eric Fox,358
01/20/25 07:58 AM,17,Ayotunde Adeyeri,490,Ethan Joseph,385
01/20/25 08:08 AM,17,Elise Bickford,499,Ather Sharif,393
01/20/25 08:40 AM,18,Emily Brodeur,432,Carolyn Atchison,419
01/20/25 08:46 AM,18,Jeannie Wilson,441,Nancy Bowen,439
01/20/25 08:47 AM,18,Mary Pastore,385,Beth Leech,296
01/20/25 08:48 AM,18,Cornelia Guest,468,Gerianne Abriano,276
01/20/25 08:49 AM,18,Lila Crotty,463,Julia Swaney,326
01/20/25 08:50 AM,18,Ethan Joseph,410,Jennifer Clinchy,344
01/20/25 08:51 AM,18,Eric Fox,454,Gary Smart,433
01/20/25 08:52 AM,18,Ayotunde Adeyeri,439,Terry Kang,421
01/20/25 08:53 AM,18,Emmanuel Egbele,399,Jeremy Jeffers,369
01/20/25 08:56 AM,18,Betsey Wood,467,Paula Catanese,398
01/20/25 09:00 AM,18,Guy Ingram,461,Wajid Iqbal,435
01/20/25 09:00 AM,18,Carson Ip,572,Jane Geary,341
01/20/25 09:08 AM,18,Elise Bickford,397,Andrea Hatch,355
01/20/25 09:08 AM,18,Ather Sharif,371,Cheryl Melvin,360
01/20/25 09:57 AM,19,Jane Geary,410,Gary Smart,305
01/20/25 10:01 AM,19,Carson Ip,440,Ayotunde Adeyeri,375
01/20/25 10:04 AM,19,Andrea Hatch,395,Cornelia Guest,352
01/20/25 10:04 AM,19,Carolyn Atchison,441,Mary Pastore,340
01/20/25 10:04 AM,19,Lila Crotty,482,Emily Brodeur,455
01/20/25 10:04 AM,19,Terry Kang,448,Ethan Joseph,386
01/20/25 10:06 AM,19,Jennifer Clinchy,504,Wajid Iqbal,366
01/20/25 10:09 AM,19,Jeremy Jeffers,347,Elise Bickford,308
01/20/25 10:11 AM,19,Betsey Wood,416,Beth Leech,332
01/20/25 10:13 AM,19,Jeannie Wilson,422,Guy Ingram,415
01/20/25 10:13 AM,19,Emmanuel Egbele,434,Eric Fox,344
01/20/25 10:13 AM,19,Gerianne Abriano,378,Julia Swaney,366
01/20/25 10:14 AM,19,Ather Sharif,417,Nancy Bowen,403
01/20/25 10:18 AM,19,Cheryl Melvin,432,Paula Catanese,344
01/20/25 11:03 AM,20,Emmanuel Egbele,448,Terry Kang,293
01/20/25 11:06 AM,20,Lila Crotty,469,Jeremy Jeffers,320
01/20/25 11:09 AM,20,Gary Smart,448,Jeannie Wilson,427
01/20/25 11:13 AM,20,Paula Catanese,433,Julia Swaney,320
01/20/25 11:13 AM,20,Eric Fox,423,Jane Geary,360
01/20/25 11:14 AM,20,Wajid Iqbal,402,Guy Ingram,378
01/20/25 11:15 AM,20,Emily Brodeur,456,Ather Sharif,366
01/20/25 11:16 AM,20,Beth Leech,366,Mary Pastore,318
01/20/25 11:17 AM,20,Betsey Wood,398,Gerianne Abriano,394
01/20/25 11:17 AM,20,Nancy Bowen,491,Cheryl Melvin,311
01/20/25 11:17 AM,20,Ayotunde Adeyeri,411,Carson Ip,287
01/20/25 11:18 AM,20,Ethan Joseph,418,Jennifer Clinchy,348
01/20/25 11:19 AM,20,Andrea Hatch,459,Elise Bickford,285
