"Submitted On","Round","Winner","Winners Score","Opponent","Opponents Score"
08/04/26 02:49 PM,28,"Adam Logan",398,"Zachary Dang",372
08/04/26 02:51 PM,28,"David Whitley",511,"Nitya Chagti",494
08/04/26 02:53 PM,28,"Eric Fox",447,"Brian Bowman",365
08/04/26 02:54 PM,28,"Rob Robinsky",477,"Will Anderson",385
08/04/26 02:56 PM,28,"Matthew O'Connor",467,"Joshua Castellano",453
08/05/26 06:44 AM,29,"Wellington Jighere",516,"Sammy Okosagah",462
08/05/26 06:48 AM,29,"Edgar Odongkara",544,"Stefan Kac",385
08/05/26 06:52 AM,29,"Matthew O'Connor",397,"Olatunde Oduwole",265
08/05/26 06:55 AM,29,"David Whitley",577,"Dan Blake",360
08/05/26 06:56 AM,29,"Ben Schoenbrun",431,"Terry Kang",338
08/05/26 06:56 AM,29,"Mohammad Sulaiman",455,"Bharath Balakrishnan",352
08/05/26 06:56 AM,29,"Adam Logan",486,"Robert Linn",415
08/05/26 07:02 AM,29,"Matthew Bernardina",460,"Brian Bowman",410
08/05/26 07:05 AM,29,"Josh Sokol",453,"Nitya Chagti",431
08/05/26 07:07 AM,29,"Will Anderson",494,"Rob Robinsky",460
08/05/26 07:07 AM,29,"Joshua Castellano",505,"Enoch Nwali",479
08/05/26 07:08 AM,29,"Dennis Ikekeregor",399,"Eric Fox",383
08/05/26 07:10 AM,29,"Zachary Dang",450,"Erickson Smith",381
08/05/26 07:45 AM,30,"Enoch Nwali",504,"Wellington Jighere",393
08/05/26 07:50 AM,30,"Ben Schoenbrun",543,"Dennis Ikekeregor",421
08/05/26 07:56 AM,30,"Nitya Chagti",546,"Sammy Okosagah",391
08/05/26 08:00 AM,30,"Adam Logan",438,"Edgar Odongkara",331
08/05/26 08:07 AM,30,"Mohammad Sulaiman",486,"Brian Bowman",353
08/05/26 08:08 AM,30,"Stefan Kac",468,"Eric Fox",357
08/05/26 08:08 AM,30,"Robert Linn",522,"Erickson Smith",401
08/05/26 08:11 AM,30,"Matthew Bernardina",448,"Matthew O'Connor",422
08/05/26 08:11 AM,30,"Josh Sokol",520,"David Whitley",371
08/05/26 08:12 AM,30,"Terry Kang",518,"Dan Blake",408
08/05/26 08:13 AM,30,"Rob Robinsky",561,"Olatunde Oduwole",357
08/05/26 08:17 AM,30,"Bharath Balakrishnan",449,"Zachary Dang",443
08/05/26 08:18 AM,30,"Joshua Castellano",511,"Will Anderson",366
08/05/26 08:47 AM,31,"Wellington Jighere",451,"Josh Sokol",348
08/05/26 08:53 AM,31,"Enoch Nwali",458,"Edgar Odongkara",431
08/05/26 08:54 AM,31,"Brian Bowman",490,"Sammy Okosagah",421
08/05/26 08:57 AM,31,"Olatunde Oduwole",554,"Adam Logan",395
08/05/26 09:00 AM,31,"Ben Schoenbrun",470,"Matthew O'Connor",405
08/05/26 09:03 AM,31,"Dennis Ikekeregor",447,"Mohammad Sulaiman",389
08/05/26 09:13 AM,31,"Will Anderson",513,"Joshua Castellano",362
08/05/26 09:19 AM,31,"Terry Kang",419,"Stefan Kac",392
08/05/26 09:21 AM,31,"Robert Linn",484,"Nitya Chagti",370
08/05/26 09:22 AM,31,"Bharath Balakrishnan",452,"David Whitley",409
08/05/26 09:24 AM,31,"Eric Fox",487,"Dan Blake",408
08/05/26 09:25 AM,31,"Rob Robinsky",488,"Matthew Bernardina",471
08/05/26 09:30 AM,31,"Zachary Dang",435,"Erickson Smith",432
08/05/26 09:39 AM,31,"Will Anderson",513,"Joshua Castellano",362
